Step,Agent0_Loss,Agent1_Loss,Agent2_Loss,Agent3_Loss,Avg_Loss
2048,3.1624321937561035,0.417049165815115,0.0934558822773397,1.2451316714286804,1.2295172283193097
4096,0.13349642790853977,0.44669831544160843,0.16400150209665298,3.2605631947517395,1.0011898600496352
6144,-1.0262915045022964,0.2507060468196869,-1.1593826711177826,28.9833083152771,6.762085046619177
8192,-0.7418618649244308,4.676428437232971,2.067624509334564,2.708640992641449,2.1777080185711384
10240,6.685248136520386,-3.8321032524108887,14.25028681755066,5.155840516090393,5.564818054437637
12288,3.600984752178192,0.0,6.550030827522278,0.4837118238210678,2.6586818508803844
14336,7.844815015792847,88.4410011768341,9.522944688796997,179.73679733276367,71.3863895535469
16384,5.138141632080078,17.785191416740417,-8.666876554489136,0.8619647771120071,3.7796053178608418
18432,11.440539360046387,6.771610736846924,26.532376289367676,12.777117252349854,14.38041090965271
20480,0.0,0.0,0.0,0.0,0.0
22528,0.21323753520846367,0.0,0.0,0.5112958811223507,0.1811333540827036
24576,1.0486312955617905,0.038582386914640665,1.6796468794345856,0.301109679043293,0.7669925602385774
28672,0.6754486188292503,0.2624848820269108,1.2665288299322128,3.383417308330536,1.3969699097797275
32768,0.0,5.979524374008179,-29.583181858062744,0.4287899136543274,-5.7937168926000595
34816,13.556721687316895,8.81794261932373,0.4905777797102928,0.41160205006599426,5.819211034104228
36864,52.63226318359375,18.317186176776886,35.7725635766983,0.27792416885495186,26.749984276480973
38912,-2.3042004853487015,5.022164165973663,26.567631721496582,0.271648321300745,7.389310930855572
40960,-1.1579377949237823,0.505243182182312,-4.38466739654541,0.2695279195904732,-1.1919585224241018
43008,7.2599159479141235,2.7157880067825317,0.0,0.6393233835697174,2.653756834566593
45056,1.9305421710014343,4.469736695289612,7.623201370239258,0.8223502188920975,3.7114576138556004
47104,3.9921833276748657,0.09893932146951556,0.15837083011865616,0.4382894039154053,1.1719457207946107
49152,0.0,-0.8090978339314461,0.0,0.0,-0.20227445848286152
51200,0.17409189231693745,0.6260267645120621,0.0,0.3320283517241478,0.28303675213828683
53248,4.031538665294647,12.67867922782898,1.9702824652194977,0.4233308434486389,4.775957800447941
55296,0.2909809611737728,-0.8139006644487381,0.2166239097714424,0.0,-0.07657394837588072
57344,-0.8298348099924624,6.254392147064209,0.8995474725961685,0.4706473648548126,1.698688043630682
59392,17.983839988708496,1.5727657675743103,2.400070905685425,0.4060124084353447,5.590672267600894
61440,2.415797472000122,4.212939977645874,1.123868701979518,0.40880896896123886,2.0403537801466882
63488,1.7340029403567314,67.14548969268799,1.8744599521160126,0.40755461901426315,17.79037680104375
65536,2.4302995800971985,3.6672789454460144,0.17902568448334932,0.3808121718466282,1.6643540954682976
67584,4.1412476897239685,-0.06771841319277883,7.609026908874512,0.5877295136451721,3.0675714247627184
69632,9.467573642730713,3.7305221557617188,-3.049870640039444,33.77660322189331,10.981207095086575
71680,0.0,0.0,0.0,0.0,0.0
73728,0.38742078095674515,1.129611387848854,1.2460244596004486,0.3193841688334942,0.7706101993098855
