Step,Agent0_Loss,Agent1_Loss,Agent2_Loss,Agent3_Loss,Avg_Loss
2048,0.7180636152625084,4.637842059135437,2.3321962356567383,0.394363597035408,2.020616376772523
4096,4.238430976867676,7.984416604042053,5.257439017295837,5.364939332008362,5.711306482553482
6144,0.0,0.0,0.0,0.0,0.0
8192,0.5428746417164803,0.0,0.0,1.0707803666591644,0.40341375209391117
10240,0.0,-0.3617447093129158,4.491029620170593,1.009108915925026,1.2845984566956758
12288,0.39948082715272903,-0.4317505517974496,2.114249587059021,7.125317811965942,2.3018244185950607
14336,0.4017227962613106,2.4262394309043884,5.073196172714233,-0.0739560117945075,1.9568005970213562
16384,0.0,0.0,-0.1824364885687828,0.0,-0.0456091221421957
18432,0.02211905736476183,0.6486750841140747,-1.7108151018619537,-0.7672789320349693,-0.45182497310452163
20480,3.885123610496521,4.77852338552475,0.32415299117565155,2.2109476923942566,2.7996869198977947
22528,1.2510320544242859,12.187680721282959,4.427093505859375,-1.0966831594705582,4.192280780524015
24576,0.32498010247945786,0.5382240116596222,0.34901201725006104,0.14658210426568985,0.33969955891370773
26624,0.29963212087750435,0.7022663950920105,1.7612661123275757,0.01013425923883915,0.6933247218839824
28672,0.0,0.44049152359366417,1.867869794368744,0.0,0.577090329490602
30720,-0.7386304587125778,1.2957642078399658,-2.90426242351532,0.8213183134794235,-0.3814525902271271
32768,0.9820739179849625,0.10019649006426334,0.3093942329287529,2.0884985625743866,0.8700408008880913
34816,-2.636570155620575,1.2703332006931305,-1.9486148953437805,-0.23726010881364346,-0.8880279897712171
36864,-0.47172606736421585,0.0,0.0,0.0,-0.11793151684105396
38912,2.4128708839416504,3.0311083793640137,0.18057997897267342,-1.071811020374298,1.1381870554760098
40960,2.7375096678733826,11.25417160987854,2.962509572505951,9.95265531539917,6.726711541414261
43008,0.027160911820828915,2.6395281553268433,-1.0618526339530945,1.4495010375976562,0.7635843676980585
45056,0.655525766313076,2.7863654494285583,8.271108508110046,3.04908686876297,3.6905216481536627
47104,0.8611331358551979,3.774585783481598,4.541240572929382,1.5665207505226135,2.685870060697198
49152,2.118647485971451,5.790649175643921,5.211341738700867,0.6103526651859283,3.4327477663755417
51200,1.9052162766456604,2.212534874677658,4.581417083740234,0.7977531850337982,2.3742303550243378
53248,-0.5786115527153015,0.3633064180612564,0.37560208328068256,-0.6413988769054413,-0.12027548206970096
55296,0.5419478565454483,0.25450239703059196,0.8333841860294342,1.5270700752735138,0.7892261287197471
57344,1.2533987611532211,3.921028256416321,-1.1470099687576294,4.592629313468933,2.1550115905702114
59392,0.0,0.0,0.0,0.0,0.0
61440,0.2548086680471897,0.1960294134914875,3.0720043182373047,-0.13580053485929966,0.8467604662291706
63488,3.291650891304016,1.3510861247777939,-0.2690818104892969,0.29815919883549213,1.1679536011070013
65536,0.15698588360100985,7.018806457519531,2.584752917289734,-0.6135137900710106,2.286757867084816
67584,1.6849778592586517,-0.2991149574518204,-1.362891525030136,0.16339839808642864,0.04659244371578097
69632,1.933184802532196,1.0014819502830505,0.586803738027811,-0.976269818842411,0.6363001680001616
71680,1.7254008948802948,7.330568194389343,2.952522099018097,0.12601432763040066,3.033626378979534
73728,2.165396273136139,0.6555753797292709,2.3108282685279846,0.12244262173771858,1.3135606357827783
75776,-1.88270702958107,-0.9328471571207047,3.5302447080612183,2.6307724118232727,0.8363657332956791
77824,0.2822517156600952,-0.830149456858635,1.0464403182268143,0.3735908828675747,0.2180333649739623
79872,0.505517415702343,-0.7855739295482635,-0.9461110085248947,-0.8753741234540939,-0.5253854114562273
81920,1.2938329577445984,0.9733249396085739,0.32717395573854446,1.9931254088878632,1.146864315494895
83968,0.22776486538350582,0.1636505015194416,1.5051304399967194,0.5049535557627678,0.6003748406656086
86016,2.1601318418979645,-1.2499632239341736,-0.8364541530609131,-0.4451521262526512,-0.09285941533744335
88064,-0.8229917138814926,5.312614440917969,-1.7109621167182922,0.0,0.694665152579546
90112,1.981839120388031,4.462477684020996,-0.21268248930573463,0.3948892802000046,1.6566308988258243
92160,2.9870210886001587,-0.23663402069360018,2.603967308998108,1.8646430671215057,1.804749361006543
94208,0.34838591516017914,6.185958027839661,2.0309580862522125,0.38483379781246185,2.2375339567661285
96256,1.4591242671012878,1.5691620707511902,2.145507723093033,3.1171114444732666,2.0727263763546944
98304,2.5599270462989807,2.7701871395111084,0.9909341037273407,1.8413869440555573,2.0406088083982468
100352,0.03222870733588934,0.8319063931703568,1.015726089477539,-0.7488859444856644,0.2827438113745302
102400,0.9047855734825134,1.3678923547267914,1.9693709909915924,1.2602373957633972,1.3755715787410736
104448,-2.2450195848941803,6.579398989677429,3.5085238218307495,1.1799053400754929,2.255702141672373
106496,-0.23512203060090542,2.538828730583191,0.26457105576992035,0.0009250942384824157,0.6423007124976721
108544,-3.174569845199585,3.547187030315399,0.09080987656489015,2.5886064767837524,0.7630083846161142
110592,2.2739566564559937,4.448566317558289,6.340805649757385,4.569757461547852,4.40827152132988
112640,2.3733476102352142,4.288500070571899,0.3063935488462448,1.76655313372612,2.1836985908448696
114688,-1.089907705783844,-1.2653329968452454,1.9000080227851868,11.56656813621521,2.777833864092827
116736,1.693576604127884,0.9524374455213547,3.9599868655204773,2.0336072146892548,2.1599020324647427
118784,-2.2747196555137634,5.6313477754592896,0.0,-1.0928569436073303,0.565942794084549
120832,0.0,0.0,0.0,0.0,0.0
122880,-0.2561417818069458,0.2760441303253174,0.6847977936267853,1.805576354265213,0.6275691241025925
124928,0.7150084525346756,-0.2664067782461643,0.23070018738508224,-0.44964493811130524,0.05741423089057207
126976,0.25771019980311394,-0.29052746295928955,0.0,-1.2067114114761353,-0.3098821686580777
129024,0.2576732486486435,6.803932309150696,4.272115886211395,5.034977555274963,4.0921747498214245
131072,-0.9256743788719177,5.473757386207581,0.2195482887327671,5.035902738571167,2.4508835086598992
133120,2.2001118659973145,0.49111731350421906,2.645831525325775,1.221762627363205,1.6397058330476284
135168,0.26540414802730083,0.15551265887916088,-0.5616816580295563,-1.0667641162872314,-0.3018822418525815
137216,-0.48307598754763603,0.5949472934007645,-0.24259556457400322,0.436583798378706,0.0764648849144578
139264,0.0,0.0,0.0,0.0,0.0
141312,5.597558498382568,4.35429847240448,-0.4188908338546753,3.2779961824417114,3.202740579843521
143360,0.0,0.0,0.0,0.0,0.0
145408,-1.2962082922458649,1.6679614186286926,2.0478371679782867,-1.0127905458211899,0.35169993713498116
147456,0.2628341931849718,1.5360644459724426,-1.128492683172226,1.2055330276489258,0.46898474590852857
149504,2.802642524242401,1.9330684840679169,1.180882140994072,0.3365919068455696,1.56329626403749
151552,0.3363945260643959,0.0,4.412112832069397,-0.4562099128961563,1.0730743613094091
